Index,0 [0x3][0x36],1 [0x0][0x0],2 [0x0][0x4],3 [0x3][0x37],4 [0x5][0x30],5 [0x7][0x8],6 [0x5][0x32],7 [0x3][0x38],8 [0x3][0x39],9 [0x6][0xc],10 [0x6][0x10],11 [0x6][0x14],12 [0x6][0x18],13 [0x6][0x1c],14 [0x6][0x20],15 [0x6][0x24],16 [0x6][0x28],17 [0x6][0x2c],18 [0x5][0x34],19 [0x3][0x3a]
174,30,"숙련된 연금술사: 견습","연금술사로 제작법 레벨 11~20의 아이템 300회 제작",5,0,0,35604,3,1,54,300,0,0,0,0,0,0,0,2,1
175,30,"숙련된 연금술사: 도제","연금술사로 제작법 레벨 21~30의 아이템 750회 제작",5,0,0,35604,3,1,55,750,0,0,0,0,0,0,0,3,1
176,30,"숙련된 연금술사: 하급","연금술사로 제작법 레벨 31~40의 아이템 1,500회 제작",5,0,0,35604,3,1,56,1500,0,0,0,0,0,0,0,4,1
177,30,"숙련된 연금술사: 상급","연금술사로 제작법 레벨 41~50의 아이템 3,000회 제작",10,23,0,35604,3,1,57,3000,0,0,0,0,0,0,0,5,1
178,30,"명인 연금술사","업적 '숙련된 연금술사: 입문', '숙련된 연금술사: 견습', '숙련된 연금술사: 도제', '숙련된 연금술사: 하급', '숙련된 연금술사: 상급'을 모두 달성",30,0,2479,35609,4,2,173,174,175,176,177,0,0,0,0,6,1
179,31,"숙련된 요리사: 입문","요리사로 제작법 레벨 1~10의 아이템 50회 제작",5,0,0,35704,3,1,58,50,0,0,0,0,0,0,0,1,1
180,31,"숙련된 요리사: 견습","요리사로 제작법 레벨 11~20의 아이템 300회 제작",5,0,0,35704,3,1,59,300,0,0,0,0,0,0,0,2,1
181,31,"숙련된 요리사: 도제","요리사로 제작법 레벨 21~30의 아이템 750회 제작",5,0,0,35704,3,1,60,750,0,0,0,0,0,0,0,3,1
182,31,"숙련된 요리사: 하급","요리사로 제작법 레벨 31~40의 아이템 1,500회 제작",5,0,0,35704,3,1,61,1500,0,0,0,0,0,0,0,4,1
183,31,"숙련된 요리사: 상급","요리사로 제작법 레벨 41~50의 아이템 3,000회 제작",10,24,0,35704,3,1,62,3000,0,0,0,0,0,0,0,5,1
184,31,"명인 요리사","업적 '숙련된 요리사: 입문', '숙련된 요리사: 견습', '숙련된 요리사: 도제', '숙련된 요리사: 하급', '숙련된 요리사: 상급'을 모두 달성",30,0,2505,35711,4,2,179,180,181,182,183,0,0,0,0,6,1
185,32,"채굴의 명수: 라노시아 1단계","라노시아에 있는 레벨 1~10 광맥 또는 바위터에서 20회 채집",5,0,0,1015,3,1,63,20,0,0,0,0,0,0,0,1,1
186,32,"채굴의 명수: 라노시아 2단계","라노시아에 있는 레벨 11~20 광맥 또는 바위터에서 300회 채집",5,0,0,1015,3,1,78,300,0,0,0,0,0,0,0,2,1
187,32,"채굴의 명수: 라노시아 3단계","라노시아에 있는 레벨 21~30 광맥 또는 바위터에서 1,000회 채집",5,0,0,1015,3,1,93,1000,0,0,0,0,0,0,0,3,1
188,32,"채굴의 명수: 라노시아 4단계","라노시아에 있는 레벨 31~40 광맥 또는 바위터에서 2,000회 채집",5,0,0,1015,3,1,108,2000,0,0,0,0,0,0,0,4,1
189,32,"채굴의 명수: 라노시아 5단계","라노시아에 있는 레벨 41~50 광맥 또는 바위터에서 4,000회 채집",5,0,0,1015,3,1,123,4000,0,0,0,0,0,0,0,5,1
190,32,"라노시아의 채굴왕","업적 '채굴의 명수: 라노시아' 1단계부터 5단계까지 모두 달성",10,25,0,1002,4,2,185,186,187,188,189,0,0,0,0,6,1
191,32,"채굴의 명수: 검은장막 숲 1단계","검은장막 숲에 있는 레벨 1~10 광맥 또는 바위터에서 20회 채집",5,0,0,1015,3,1,64,20,0,0,0,0,0,0,0,7,1
192,32,"채굴의 명수: 검은장막 숲 2단계","검은장막 숲에 있는 레벨 11~20 광맥 또는 바위터에서 300회 채집",5,0,0,1015,3,1,79,300,0,0,0,0,0,0,0,8,1
193,32,"채굴의 명수: 검은장막 숲 3단계","검은장막 숲에 있는 레벨 21~30 광맥 또는 바위터에서 1,000회 채집",5,0,0,1015,3,1,94,1000,0,0,0,0,0,0,0,9,1
194,32,"채굴의 명수: 검은장막 숲 4단계","검은장막 숲에 있는 레벨 31~40 광맥 또는 바위터에서 2,000회 채집",5,0,0,1015,3,1,109,2000,0,0,0,0,0,0,0,10,1
195,32,"채굴의 명수: 검은장막 숲 5단계","검은장막 숲에 있는 레벨 41~50 광맥 또는 바위터에서 4,000회 채집",5,0,0,1015,3,1,124,4000,0,0,0,0,0,0,0,11,1
196,32,"검은장막 숲의 채굴왕","업적 '채굴의 명수: 검은장막 숲' 1단계부터 5단계까지 모두 달성",10,26,0,1002,4,2,191,192,193,194,195,0,0,0,0,12,1
197,32,"채굴의 명수: 다날란 1단계","다날란에 있는 레벨 1~10 광맥 또는 바위터에서 20회 채집",5,0,0,1015,3,1,65,20,0,0,0,0,0,0,0,13,1
198,32,"채굴의 명수: 다날란 2단계","다날란에 있는 레벨 11~20 광맥 또는 바위터에서 300회 채집",5,0,0,1015,3,1,80,300,0,0,0,0,0,0,0,14,1
199,32,"채굴의 명수: 다날란 3단계","다날란에 있는 레벨 21~30 광맥 또는 바위터에서 1,000회 채집",5,0,0,1015,3,1,95,1000,0,0,0,0,0,0,0,15,1
200,32,"채굴의 명수: 다날란 4단계","다날란에 있는 레벨 31~40 광맥 또는 바위터에서 2,000회 채집",5,0,0,1015,3,1,110,2000,0,0,0,0,0,0,0,16,1
201,32,"채굴의 명수: 다날란 5단계","다날란에 있는 레벨 41~50 광맥 또는 바위터에서 4,000회 채집",5,0,0,1015,3,1,125,4000,0,0,0,0,0,0,0,17,1
202,32,"다날란의 채굴왕","업적 '채굴의 명수: 다날란' 1단계부터 5단계까지 모두 달성",10,27,0,1002,4,2,197,198,199,200,201,0,0,0,0,18,1
203,32,"황금 곡괭이","업적 '라노시아의 채굴왕', '검은장막 숲의 채굴왕', '다날란의 채굴왕'을 모두 달성",30,0,2531,38011,4,2,190,196,202,0,0,0,0,0,0,19,1
204,54,"암석 캐기의 명수: 라노시아 1단계","라노시아에 있는 레벨 1~10 바위터에서 10회 채집",5,0,0,1008,0,1,66,10,0,0,0,0,0,0,0,0,1
205,54,"암석 캐기의 명수: 라노시아 2단계","라노시아에 있는 레벨 11~20 바위터에서 30회 채집",5,0,0,1008,0,1,81,30,0,0,0,0,0,0,0,0,1
206,54,"암석 캐기의 명수: 라노시아 3단계","라노시아에 있는 레벨 21~30 바위터에서 100회 채집",5,0,0,1008,0,1,96,100,0,0,0,0,0,0,0,0,1
207,54,"암석 캐기의 명수: 라노시아 4단계","라노시아에 있는 레벨 31~40 바위터에서 200회 채집",5,0,0,1008,0,1,111,200,0,0,0,0,0,0,0,0,1
208,54,"암석 캐기의 명수: 라노시아 5단계","라노시아에 있는 레벨 41~50 바위터에서 500회 채집",5,0,0,1008,0,1,126,500,0,0,0,0,0,0,0,0,1
209,54,"라노시아의 암석왕","업적 '암석 캐기의 명수: 라노시아' 1단계부터 5단계까지 모두 달성",10,28,0,1002,0,2,204,205,206,207,208,0,0,0,0,0,1
210,54,"암석 캐기의 명수: 검은장막 숲 1단계","검은장막 숲에 있는 레벨 1~10 바위터에서 10회 채집",5,0,0,1008,0,1,67,10,0,0,0,0,0,0,0,0,1
211,54,"암석 캐기의 명수: 검은장막 숲 2단계","검은장막 숲에 있는 레벨 11~20 바위터에서 30회 채집",5,0,0,1008,0,1,82,30,0,0,0,0,0,0,0,0,1
212,54,"암석 캐기의 명수: 검은장막 숲 3단계","검은장막 숲에 있는 레벨 21~30 바위터에서 100회 채집",5,0,0,1008,0,1,97,100,0,0,0,0,0,0,0,0,1
213,54,"암석 캐기의 명수: 검은장막 숲 4단계","검은장막 숲에 있는 레벨 31~40 바위터에서 200회 채집",5,0,0,1008,0,1,112,200,0,0,0,0,0,0,0,0,1
214,54,"암석 캐기의 명수: 검은장막 숲 5단계","검은장막 숲에 있는 레벨 41~50 바위터에서 500회 채집",5,0,0,1008,0,1,127,500,0,0,0,0,0,0,0,0,1
215,54,"검은장막 숲의 암석왕","업적 '암석 캐기의 명수: 검은장막 숲' 1단계부터 5단계까지 모두 달성",10,29,0,1002,0,2,210,211,212,213,214,0,0,0,0,0,1
216,54,"암석 캐기의 명수: 다날란 1단계","다날란에 있는 레벨 1~10 바위터에서 10회 채집",5,0,0,1008,0,1,68,10,0,0,0,0,0,0,0,0,1
217,54,"암석 캐기의 명수: 다날란 2단계","다날란에 있는 레벨 11~20 바위터에서 30회 채집",5,0,0,1008,0,1,83,30,0,0,0,0,0,0,0,0,1
218,54,"암석 캐기의 명수: 다날란 3단계","다날란에 있는 레벨 21~30 바위터에서 100회 채집",5,0,0,1008,0,1,98,100,0,0,0,0,0,0,0,0,1
219,54,"암석 캐기의 명수: 다날란 4단계","다날란에 있는 레벨 31~40 바위터에서 200회 채집",5,0,0,1008,0,1,113,200,0,0,0,0,0,0,0,0,1
220,54,"암석 캐기의 명수: 다날란 5단계","다날란에 있는 레벨 41~50 바위터에서 500회 채집",5,0,0,1008,0,1,128,500,0,0,0,0,0,0,0,0,1
221,54,"다날란의 암석왕","업적 '암석 캐기의 명수: 다날란' 1단계부터 5단계까지 모두 달성",10,30,0,1002,0,2,216,217,218,219,220,0,0,0,0,0,1
222,33,"원예의 명수: 라노시아 1단계","라노시아에 있는 레벨 1~10 성목 또는 약초밭에서 20회 채집",5,0,0,1056,3,1,69,20,0,0,0,0,0,0,0,1,1
223,33,"원예의 명수: 라노시아 2단계","라노시아에 있는 레벨 11~20 성목 또는 약초밭에서 300회 채집",5,0,0,1056,3,1,84,300,0,0,0,0,0,0,0,2,1
224,33,"원예의 명수: 라노시아 3단계","라노시아에 있는 레벨 21~30 성목 또는 약초밭에서 1,000회 채집",5,0,0,1056,3,1,99,1000,0,0,0,0,0,0,0,3,1
225,33,"원예의 명수: 라노시아 4단계","라노시아에 있는 레벨 31~40 성목 또는 약초밭에서 2,000회 채집",5,0,0,1056,3,1,114,2000,0,0,0,0,0,0,0,4,1
226,33,"원예의 명수: 라노시아 5단계","라노시아에 있는 레벨 41~50 성목 또는 약초밭에서 4,000회 채집",5,0,0,1056,3,1,129,4000,0,0,0,0,0,0,0,5,1
227,33,"라노시아의 원예왕","업적 '원예의 명수: 라노시아' 1단계부터 5단계까지 모두 달성",10,31,0,1052,4,2,222,223,224,225,226,0,0,0,0,6,1
228,33,"원예의 명수: 검은장막 숲 1단계","검은장막 숲에 있는 레벨 1~10 성목 또는 약초밭에서 20회 채집",5,0,0,1056,3,1,70,20,0,0,0,0,0,0,0,7,1
229,33,"원예의 명수: 검은장막 숲 2단계","검은장막 숲에 있는 레벨 11~20 성목 또는 약초밭에서 300회 채집",5,0,0,1056,3,1,85,300,0,0,0,0,0,0,0,8,1
230,33,"원예의 명수: 검은장막 숲 3단계","검은장막 숲에 있는 레벨 21~30 성목 또는 약초밭에서 1,000회 채집",5,0,0,1056,3,1,100,1000,0,0,0,0,0,0,0,9,1
231,33,"원예의 명수: 검은장막 숲 4단계","검은장막 숲에 있는 레벨 31~40 성목 또는 약초밭에서 2,000회 채집",5,0,0,1056,3,1,115,2000,0,0,0,0,0,0,0,10,1
232,33,"원예의 명수: 검은장막 숲 5단계","검은장막 숲에 있는 레벨 41~50 성목 또는 약초밭에서 4,000회 채집",5,0,0,1056,3,1,130,4000,0,0,0,0,0,0,0,11,1
233,33,"검은장막 숲의 원예왕","업적 '원예의 명수: 검은장막 숲' 1단계부터 5단계까지 모두 달성",10,32,0,1052,4,2,228,229,230,231,232,0,0,0,0,12,1
234,33,"원예의 명수: 다날란 1단계","다날란에 있는 레벨 1~10 성목 또는 약초밭에서 20회 채집",5,0,0,1056,3,1,71,20,0,0,0,0,0,0,0,13,1
235,33,"원예의 명수: 다날란 2단계","다날란에 있는 레벨 11~20 성목 또는 약초밭에서 300회 채집",5,0,0,1056,3,1,86,300,0,0,0,0,0,0,0,14,1
236,33,"원예의 명수: 다날란 3단계","다날란에 있는 레벨 21~30 성목 또는 약초밭에서 1,000회 채집",5,0,0,1056,3,1,101,1000,0,0,0,0,0,0,0,15,1
237,33,"원예의 명수: 다날란 4단계","다날란에 있는 레벨 31~40 성목 또는 약초밭에서 2,000회 채집",5,0,0,1056,3,1,116,2000,0,0,0,0,0,0,0,16,1
238,33,"원예의 명수: 다날란 5단계","다날란에 있는 레벨 41~50 성목 또는 약초밭에서 4,000회 채집",5,0,0,1056,3,1,131,4000,0,0,0,0,0,0,0,17,1
239,33,"다날란의 원예왕","업적 '원예의 명수: 다날란' 1단계부터 5단계까지 모두 달성",10,33,0,1052,4,2,234,235,236,237,238,0,0,0,0,18,1
240,33,"황금 손도끼","업적 '라노시아의 원예왕', '검은장막 숲의 원예왕', '다날란의 원예왕'을 모두 달성",30,0,2557,38110,4,2,227,233,239,0,0,0,0,0,0,19,1
241,54,"풀 베기의 명수: 라노시아 1단계","라노시아에 있는 레벨 1~10 약초밭에서 10회 채집",5,0,0,1065,0,1,72,10,0,0,0,0,0,0,0,0,1
242,54,"풀 베기의 명수: 라노시아 2단계","라노시아에 있는 레벨 11~20 약초밭에서 30회 채집",5,0,0,1065,0,1,87,30,0,0,0,0,0,0,0,0,1
243,54,"풀 베기의 명수: 라노시아 3단계","라노시아에 있는 레벨 21~30 약초밭에서 100회 채집",5,0,0,1065,0,1,102,100,0,0,0,0,0,0,0,0,1
244,54,"풀 베기의 명수: 라노시아 4단계","라노시아에 있는 레벨 31~40 약초밭에서 200회 채집",5,0,0,1065,0,1,117,200,0,0,0,0,0,0,0,0,1
245,54,"풀 베기의 명수: 라노시아 5단계","라노시아에 있는 레벨 41~50 약초밭에서 500회 채집",5,0,0,1065,0,1,132,500,0,0,0,0,0,0,0,0,1
246,54,"라노시아의 약초왕","업적 '풀 베기의 명수: 라노시아' 1단계부터 5단계까지 모두 달성",10,34,0,1052,0,2,241,242,243,244,245,0,0,0,0,0,1
247,54,"풀 베기의 명수: 검은장막 숲 1단계","검은장막 숲에 있는 레벨 1~10 약초밭에서 10회 채집",5,0,0,1065,0,1,73,10,0,0,0,0,0,0,0,0,1
248,54,"풀 베기의 명수: 검은장막 숲 2단계","검은장막 숲에 있는 레벨 11~20 약초밭에서 30회 채집",5,0,0,1065,0,1,88,30,0,0,0,0,0,0,0,0,1
249,54,"풀 베기의 명수: 검은장막 숲 3단계","검은장막 숲에 있는 레벨 21~30 약초밭에서 100회 채집",5,0,0,1065,0,1,103,100,0,0,0,0,0,0,0,0,1
250,54,"풀 베기의 명수: 검은장막 숲 4단계","검은장막 숲에 있는 레벨 31~40 약초밭에서 200회 채집",5,0,0,1065,0,1,118,200,0,0,0,0,0,0,0,0,1
251,54,"풀 베기의 명수: 검은장막 숲 5단계","검은장막 숲에 있는 레벨 41~50 약초밭에서 500회 채집",5,0,0,1065,0,1,133,500,0,0,0,0,0,0,0,0,1
252,54,"검은장막 숲의 약초왕","업적 '풀 베기의 명수: 검은장막 숲' 1단계부터 5단계까지 모두 달성",10,35,0,1052,0,2,247,248,249,250,251,0,0,0,0,0,1
253,54,"풀 베기의 명수: 다날란 1단계","다날란에 있는 레벨 1~10 약초밭에서 10회 채집",5,0,0,1065,0,1,74,10,0,0,0,0,0,0,0,0,1
254,54,"풀 베기의 명수: 다날란 2단계","다날란에 있는 레벨 11~20 약초밭에서 30회 채집",5,0,0,1065,0,1,89,30,0,0,0,0,0,0,0,0,1
255,54,"풀 베기의 명수: 다날란 3단계","다날란에 있는 레벨 21~30 약초밭에서 100회 채집",5,0,0,1065,0,1,104,100,0,0,0,0,0,0,0,0,1
256,54,"풀 베기의 명수: 다날란 4단계","다날란에 있는 레벨 31~40 약초밭에서 200회 채집",5,0,0,1065,0,1,119,200,0,0,0,0,0,0,0,0,1
257,54,"풀 베기의 명수: 다날란 5단계","다날란에 있는 레벨 41~50 약초밭에서 500회 채집",5,0,0,1065,0,1,134,500,0,0,0,0,0,0,0,0,1
258,54,"다날란의 약초왕","업적 '풀 베기의 명수: 다날란' 1단계부터 5단계까지 모두 달성",10,36,0,1052,0,2,253,254,255,256,257,0,0,0,0,0,1
259,34,"낚시의 명수: 라노시아 1단계","라노시아에 있는 레벨 1~10 낚시터에서 20회 낚시",5,0,0,1101,3,1,75,20,0,0,0,0,0,0,0,1,1
260,34,"낚시의 명수: 라노시아 2단계","라노시아에 있는 레벨 11~20 낚시터에서 100회 낚시",5,0,0,1101,3,1,90,100,0,0,0,0,0,0,0,2,1
261,34,"낚시의 명수: 라노시아 3단계","라노시아에 있는 레벨 21~30 낚시터에서 300회 낚시",5,0,0,1101,3,1,105,300,0,0,0,0,0,0,0,3,1
262,34,"낚시의 명수: 라노시아 4단계","라노시아에 있는 레벨 31~40 낚시터에서 500회 낚시",5,0,0,1101,3,1,120,500,0,0,0,0,0,0,0,4,1
263,34,"낚시의 명수: 라노시아 5단계","라노시아에 있는 레벨 41~50 낚시터에서 1,000회 낚시",5,0,0,1101,3,1,135,1000,0,0,0,0,0,0,0,5,1
264,34,"라노시아의 낚시왕","업적 '낚시의 명수: 라노시아' 1단계부터 5단계까지 모두 달성",10,37,0,1103,4,2,259,260,261,262,263,0,0,0,0,6,1
265,34,"낚시의 명수: 검은장막 숲 1단계","검은장막 숲에 있는 레벨 1~10 낚시터에서 20회 낚시",5,0,0,1101,3,1,76,20,0,0,0,0,0,0,0,7,1
266,34,"낚시의 명수: 검은장막 숲 2단계","검은장막 숲에 있는 레벨 11~20 낚시터에서 100회 낚시",5,0,0,1101,3,1,91,100,0,0,0,0,0,0,0,8,1
267,34,"낚시의 명수: 검은장막 숲 3단계","검은장막 숲에 있는 레벨 21~30 낚시터에서 300회 낚시",5,0,0,1101,3,1,106,300,0,0,0,0,0,0,0,9,1
268,34,"낚시의 명수: 검은장막 숲 4단계","검은장막 숲에 있는 레벨 31~40 낚시터에서 500회 낚시",5,0,0,1101,3,1,121,500,0,0,0,0,0,0,0,10,1
269,34,"낚시의 명수: 검은장막 숲 5단계","검은장막 숲에 있는 레벨 41~50 낚시터에서 1,000회 낚시",5,0,0,1101,3,1,136,1000,0,0,0,0,0,0,0,11,1
270,34,"검은장막 숲의 낚시왕","업적 '낚시의 명수: 검은장막 숲' 1단계부터 5단계까지 모두 달성",10,38,0,1103,4,2,265,266,267,268,269,0,0,0,0,12,1
271,34,"낚시의 명수: 다날란 1단계","다날란에 있는 레벨 1~10 낚시터에서 20회 낚시",5,0,0,1101,3,1,77,20,0,0,0,0,0,0,0,13,1
272,34,"낚시의 명수: 다날란 2단계","다날란에 있는 레벨 11~20 낚시터에서 100회 낚시",5,0,0,1101,3,1,92,100,0,0,0,0,0,0,0,14,1
273,34,"낚시의 명수: 다날란 3단계","다날란에 있는 레벨 21~30 낚시터에서 300회 낚시",5,0,0,1101,3,1,107,300,0,0,0,0,0,0,0,15,1
274,34,"낚시의 명수: 다날란 4단계","다날란에 있는 레벨 31~40 낚시터에서 500회 낚시",5,0,0,1101,3,1,122,500,0,0,0,0,0,0,0,16,1
275,34,"낚시의 명수: 다날란 5단계","다날란에 있는 레벨 41~50 낚시터에서 1,000회 낚시",5,0,0,1101,3,1,137,1000,0,0,0,0,0,0,0,17,1
276,34,"다날란의 낚시왕","업적 '낚시의 명수: 다날란' 1단계부터 5단계까지 모두 달성",10,39,0,1103,4,2,271,272,273,274,275,0,0,0,0,18,1
277,34,"황금 낚싯대","업적 '라노시아의 낚시왕', '검은장막 숲의 낚시왕', '다날란의 낚시왕'을 모두 달성",30,0,2583,38211,4,2,264,270,276,0,0,0,0,0,0,19,1
278,54,"작살의 명수: 라노시아 1단계","라노시아에 있는 레벨 1~10 작살낚시터에서 10회 작살질",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0,1
279,54,"작살의 명수: 라노시아 2단계","라노시아에 있는 레벨 11~20 작살낚시터에서 30회 작살질",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0,1
280,54,"작살의 명수: 라노시아 3단계","라노시아에 있는 레벨 21~30 작살낚시터에서 100회 작살질",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0,1
281,54,"작살의 명수: 라노시아 4단계","라노시아에 있는 레벨 31~40 작살낚시터에서 200회 작살질",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0,1
282,54,"작살의 명수: 라노시아 5단계","라노시아에 있는 레벨 41~50 작살낚시터에서 500회 작살질",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0,1
283,54,"라노시아의 작살왕","업적 '작살의 명수: 라노시아' 1단계부터 5단계까지 모두 달성",10,40,0,62911,0,0,0,0,0,0,0,0,0,0,0,0,1
284,54,"작살의 명수: 검은장막 숲 1단계","검은장막 숲에 있는 레벨 1~10 작살낚시터에서 10회 작살질",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0,1
285,54,"작살의 명수: 검은장막 숲 2단계","검은장막 숲에 있는 레벨 11~20 작살낚시터에서 30회 작살질",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0,1
286,54,"작살의 명수: 검은장막 숲 3단계","검은장막 숲에 있는 레벨 21~30 작살낚시터에서 100회 작살질",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0,1
287,54,"작살의 명수: 검은장막 숲 4단계","검은장막 숲에 있는 레벨 31~40 작살낚시터에서 200회 작살질",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0,1
288,54,"작살의 명수: 검은장막 숲 5단계","검은장막 숲에 있는 레벨 41~50 작살낚시터에서 500회 작살질",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0,1
289,54,"검은장막 숲의 작살왕","업적 '작살의 명수: 검은장막 숲' 1단계부터 5단계까지 모두 달성",10,41,0,62911,0,0,0,0,0,0,0,0,0,0,0,0,1
290,54,"작살의 명수: 다날란 1단계","다날란에 있는 레벨 1~10 작살낚시터에서 10회 작살질",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0,1
291,54,"작살의 명수: 다날란 2단계","다날란에 있는 레벨 11~20 작살낚시터에서 30회 작살질",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0,1
292,54,"작살의 명수: 다날란 3단계","다날란에 있는 레벨 21~30 작살낚시터에서 100회 작살질",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0,1
293,54,"작살의 명수: 다날란 4단계","다날란에 있는 레벨 31~40 작살낚시터에서 200회 작살질",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0,1
294,54,"작살의 명수: 다날란 5단계","다날란에 있는 레벨 41~50 작살낚시터에서 500회 작살질",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0,1
295,54,"다날란의 작살왕","업적 '작살의 명수: 다날란' 1단계부터 5단계까지 모두 달성",10,42,0,62911,0,0,0,0,0,0,0,0,0,0,0,0,1
296,23,"뮤타믹스의 제자: 1단계","마테리아 장착 총 10회 성공",5,0,0,20201,3,1,16,10,0,0,0,0,0,0,0,1,1
297,23,"뮤타믹스의 제자: 2단계","마테리아 장착 총 50회 성공",5,0,0,20202,3,1,16,50,0,0,0,0,0,0,0,2,1
298,23,"뮤타믹스의 제자: 3단계","마테리아 장착 총 100회 성공",5,0,0,20203,3,1,16,100,0,0,0,0,0,0,0,3,1
299,23,"뮤타믹스의 제자: 4단계","마테리아 장착 총 500회 성공",5,0,0,20204,3,1,16,500,0,0,0,0,0,0,0,4,1
300,23,"뮤타믹스의 수제자","마테리아 장착 총 1,000회 성공",10,43,0,109,3,1,16,1000,0,0,0,0,0,0,0,5,1
301,23,"용기의 소유자","하나의 장비에 마테리아 2개 장착",10,0,0,20206,4,4,2,0,0,0,0,0,0,0,0,9,1
302,23,"행운의 소유자","하나의 장비에 마테리아 3개 장착",20,0,0,20207,4,4,3,0,0,0,0,0,0,0,0,20,1
303,23,"억세게 운 좋은 사람","하나의 장비에 마테리아 4개 장착",30,0,0,20208,4,4,4,0,0,0,0,0,0,0,0,21,1
304,23,"별의 신 니메이아의 총애","하나의 장비에 마테리아 5개 장착",40,0,2910,407,4,4,5,0,0,0,0,0,0,0,0,22,1
305,23,"사념의 결정체: 1단계","장비 마테리아화 총 10회 실행",5,0,0,20209,3,1,17,10,0,0,0,0,0,0,0,23,1
306,23,"사념의 결정체: 2단계","장비 마테리아화 총 50회 실행",5,0,0,20210,3,1,17,50,0,0,0,0,0,0,0,24,1
307,23,"사념의 결정체: 3단계","장비 마테리아화 총 100회 실행",5,0,0,20211,3,1,17,100,0,0,0,0,0,0,0,25,1
308,23,"사념의 결정체: 4단계","장비 마테리아화 총 500회 실행",5,0,0,20212,3,1,17,500,0,0,0,0,0,0,0,26,1
309,23,"숙달된 마테리아 기술자","장비 마테리아화 총 1,000회 실행",10,44,0,869,3,1,17,1000,0,0,0,0,0,0,0,27,1
310,35,"림사 로민사를 떠나며","주요 퀘스트 '숲의 도시와 사막의 도시' 완료",5,0,0,62951,4,6,66082,0,0,0,0,0,0,0,0,21,1
